Severity,Affected sq km,Magnitude (M),Centroid X,Centroid Y,Dead
1,89658.45943,6.062232441,0.829063979,18.49693691,Very High
2,22028.27487,7.565214666,2.994487971,19.47557688,Very High
1.5,13803.22965,6.859198771,56.4213046,34.76351794,Very High
1.5,45576.85542,6.540084781,39.26421284,15.09906475,Very High
1,12668.23248,5.144807761,-80.34719998,10.29656117,Very High
1,18176.86576,5.1,74.31044788,16.38999954,Very High
2,24793.24068,6.43919664,11.85804838,14.81942893,Very High
1,62407.92178,5.777982088,37.01578021,30.26170508,Very High
1,215975.9187,6.160080969,71.27090137,23.12041302,Very High
1.5,11136.58878,5.3,15.30338012,16.82919799,Very High
2,3426.797513,5.639419273,132.3758611,15.61407721,Very High
1.5,86.30629681,2.521701912,5.018638277,13.61115839,Very High
2,300367.2911,7.170966802,109.5026856,40.24399523,Very High
1,89.55951673,2.239982156,146.7177805,-42.74102557,Very High
1,48653.03772,6.478209585,49.51226948,13.89366474,Very High
1,18649.32001,5.610690441,-57.04038483,28.46356668,Very High
2,5416.310852,6.123736963,120.0717951,26.87817978,Very High
2,82739.23471,6.856574495,21.49970729,-11.5968451,Very High
1,5112.161117,5.251446133,35.69543701,24.89272147,Very High
1,14439.9545,6.255404145,-111.391447,40.35942321,Very High
1,63118.21942,5.851127198,2.442642005,17.93518192,Very High
1,1478.244524,4.837997908,29.7932347,28.4621544,Very High
1,547.3428832,2.857145888,126.6551146,9.512675149,Very High
1,62353.3523,5.572108444,101.8589628,13.92525658,Very High
1,6552.543808,4.4,-62.03991364,17.35048212,Very High
2,4937.479036,5.56201389,18.05778229,14.83182867,Very High
1,2258.984629,6.188951067,33.18028651,10.87113103,Very High
1.5,8709.342473,6.710065497,87.9105647,22.42020802,Very High
2,72255.40003,6.017689695,34.78079673,9.419902707,Very High
1,59656.41292,5.305065537,67.94864949,24.75830116,Very High
1.5,432358.6453,7.177948222,70.65474921,31.42088347,Very High
1.5,250921.8325,6.8,80.25997815,32.93906226,Very High
1,140.2437962,3.335704087,31.80207453,33.75334302,Very High
1,14191.05051,4.60044311,-3.098723894,55.63554265,Very High
1,1052746.886,7.484199771,18.44968065,34.49905855,Very High
1.5,9719.676918,6.512473821,12.14418124,7.692289306,Very High
1.5,3444.248056,5.380729746,63.77064602,21.23685048,Very High
1,223518.0048,6.316553626,70.73369763,32.2071809,Very High
1,9195.428405,4.922162977,9.04697916,9.961149134,Very High
1.5,72540.34744,7.274259441,104.9515025,27.85966932,Very High
1.5,13760.12559,6.831780831,49.92482738,9.301648567,Very High
1.5,1403.239003,4.490188735,96.3541949,24.63822519,Very High
1,22144.80318,7.133580152,41.37160535,-11.09666269,Very High
2,1392293.757,8.183801872,130.7370944,-1.723707322,Very High
1,773.8730432,3.469484311,18.45195834,42.04217321,Very High
2,3472.449603,5.174411987,138.5404046,-7.773580519,Very High
1.5,18761.1678,5.253288936,126.5987797,-0.975725962,Very High
2,126549.7512,6.991039544,23.9797798,33.10790185,Very High
1,1420.440106,4.9,41.406162,10.67184687,Very High
1,9751.667075,5.534717248,1.132015031,6.198120376,Very High
1,7673.619175,5.300057411,0.426307316,13.0086201,Very High
2,68.63717838,3.698077999,-51.4042628,39.74058456,Very High
1,2611.220391,5.080827265,123.484567,35.4034745,Very High
1,1402.773587,4.667975946,-60.02099102,15.83512157,Very High
1,71833.50353,6.389724142,81.3725265,27.29078968,Very High
1.5,11162.91715,5.328454139,44.3476919,19.824229,Very High
1,32439.02642,6.041764042,-18.27632942,23.32578653,Very High
2,372789.2919,7.523421189,70.54505531,14.55200106,Very High
1,32681.21543,5.470073205,-69.2761149,27.10653299,Very High
2,4941.018788,5.521501713,18.13860408,14.72926196,Very High
2,3443.302788,6.125109958,121.3867284,36.73042875,Very High
1,2807.235626,5.678087968,127.2037043,52.94409968,Very High
2,129992.4444,7.305519793,64.49660017,30.11271736,Very High
1.5,5613.858763,5.504831247,-5.953414159,20.47185076,Very High
1.5,45572.32961,6.634225492,53.35272315,15.04326284,Very High
1.5,513.0043579,4.475876737,105.1272209,-1.504277037,Very High
2,72601.3075,6.137651451,8.695511915,6.69217966,Very High
1,65076.2833,6.36008116,76.55101296,26.98752485,Very High
1,477.5178375,2.784386742,131.1083311,16.77216974,Very High
1,48457.67904,6.55135261,99.15210543,26.08896159,Very High
1.5,302045.8219,7.126606933,119.5385064,33.73289433,Very High
1.5,84143.76759,6.542885129,43.63102461,-15.57932185,Very High
1,3286.7017,5.047993455,30.62160658,11.53279811,Very High
1,2902.895486,3.895851495,52.16898565,10.61587537,Very High
1,17584.05606,6.124947376,75.31239013,3.703209251,Very High
1,221333.41,6.201122034,75.19028052,31.38494243,Very High
1.5,828.8423276,3.996103536,29.95963731,5.017142348,Very High
1,18777.50402,5.226155964,133.4898167,-4.563090206,Very High
1.5,31747.57088,6.699897823,61.55329872,17.92517438,Very High
1.5,2467.632642,4.486362097,127.7220971,31.79234991,Very High
1,62630.5014,5.861238824,72.68873842,34.52147185,Very High
1,9046.269069,4.837173833,-56.9184491,37.6137394,Very High
1,63539.12959,6.050121869,77.44402648,32.18744407,Very High
1,19058.52387,5.369778282,125.061639,-10.9925551,Very High
2,5403.798923,7.252766295,24.95572022,4.10857746,Very High
1,3051.748168,4.910124162,67.21246925,17.36059314,Very High
1,49793.62403,6.479708955,75.87388469,23.04002443,Very High
2,22689.89256,5.686038318,93.47447433,0.582352773,Very High
1,9131.394257,5.08600197,-47.68737961,33.83393181,Very High
1,86460.37694,6.322585855,33.69605652,28.31328133,Very High
1.5,3317.817244,4.141378418,107.3901196,-26.38715874,Very High
1,17505.22998,5.984740947,68.269125,5.133374827,Very High
2,72829.21529,7.666505411,114.1910818,28.15671941,Very High
1.5,90693.17999,6.489463891,81.27220951,17.87506546,Very High
1,35715.0666,6.814677903,110.2621261,3.858670316,Very High
1,71164.79953,6.306610926,44.91840525,24.61674664,Very High
1,1538.590856,4.863793417,77.26956072,2.104165602,Very High
1.5,9376.150519,6.138484231,32.72792981,31.84743923,Very High
2,21833.53601,7.06756629,76.63354284,30.19682037,Very High
1.5,3279.574692,5.94162511,109.8781988,33.93005679,Very High
2,18350.0034,5.478126896,32.31305691,44.09092016,Very High
1.5,28386.07391,6.37330614,5.715292773,12.05257314,Very High
1.5,72217.74349,6.041227973,56.8488736,17.19911518,Very High
1,7290.708761,4.317486152,16.50256859,35.09963829,Very High
2,130390.1201,7.04841762,52.91419156,25.81532596,Very High
1.5,44438.59581,5.912044734,-65.04403027,20.78238819,Very High
1,3697.872139,4.897096528,-1.632836859,0.635770783,Very High
1,11488.08329,5.466253994,4.497241571,20.68487335,Very High
1.5,3560.186763,4.126703528,15.34960302,-25.00900084,Very High
1,7485.035884,4.662036764,-84.8917453,4.955929753,Very High
1,7435.761064,4.810749481,38.62255152,31.37574679,Very High
1,556.259794,2.902372662,121.4367364,8.379623477,Very High
1,764.1860761,3.669576719,22.26702975,36.10481545,Very High
1.5,10705.65887,5.436759113,14.15464243,11.29974149,Very High
1,541556.6742,7.399549878,29.67982854,12.18081914,Very High
1,724.7472592,3.154826052,47.17585717,25.94431227,Very High
1.5,1286635.024,7.932434309,83.87973086,35.85893072,Very High
1,5304.930132,4.76063375,96.06957905,19.26179751,Very High
1,1768.988436,3.807263121,92.27816458,22.58790937,Very High
1,2257.799861,6.57665472,72.16969601,28.61536687,Very High
2,1424195.998,8.124447697,82.85026909,-5.669313082,Very High
1,16364.01385,5.690731146,43.19554622,26.67464551,Very High
1,87794.74659,6.236123891,17.74127351,24.64809383,Very High
1,6415.130397,4.4,-29.74428354,19.59991714,Very High
1,9531.6482,5.242703509,-17.98068849,15.99176272,Very High
1,2267.293734,6.483252049,75.14400329,31.38248474,Very High
2,126160.5452,6.455882997,77.89734857,20.19057934,Very High
2,3513.986394,4.571395257,143.755893,-37.63415839,Very High
1.5,17926.55603,5.924382693,61.32739697,17.61865421,Very High
1,94301.59723,6.290913186,107.35607,26.41915266,Very High
2,1139113.527,7.878854149,131.8829773,-13.69707927,Very High
1.5,1425.254128,4.9,67.67871078,18.91863436,Very High
1.5,5462.629498,4.460180673,-3.621235151,11.69872597,Very High
1,121595.883,5.925479006,-45.74603978,25.14944335,Very High
2,74101.32902,7.659853822,31.34818282,32.73177755,Very High
1,9397.350404,4.97189285,-3.68907966,6.121832053,Very High
1,72144.00931,6.087317598,100.0597406,32.43136751,Very High
1,7449.582835,4.905136411,11.43222168,31.47725265,Very High
2,81371.67075,7.013862571,-4.184354021,5.291653088,Very High
1,2841.408846,5.115604488,102.9481898,40.28515826,Very High
2,17323.70588,6.303221223,92.35735852,24.09426106,Very High
1,14168.71655,4.728843672,-0.627084139,52.26376617,Very High
1,568703.7574,6.844763386,18.19527893,40.33925951,Very High
1,2825.709184,4.147632428,71.94896341,5.402745987,Very High
1,7179.350105,4.225617388,-1.280593452,33.38160627,Very High
1,7641.33937,5.192225743,-47.60596303,12.44126372,Very High
1,17154.84976,5.961807659,28.77189979,-7.080746693,Very High
1,1456.874342,4.998494059,29.93921765,2.380220621,Very High
2,11290.99171,5.3,74.74904773,2.724339226,Very High
1,35644.56951,6.781079573,106.7216429,3.467601629,Very High
1.5,13037.65235,5.792190784,-64.35841152,-8.253182057,Very High
1.5,125625.808,6.063207418,15.31976817,13.84187738,Very High
1,1498.94178,5.098156313,46.72114519,2.900084848,Very High
1,17873.5855,5.951837099,63.25572306,15.31268727,Very High
1,281486.5246,6.886081674,114.5981176,25.98345111,Very High
2,2320.116428,4.478613805,120.6132964,42.43692014,Very High
1,2354.518022,5.77773418,93.34640144,28.32640413,Very High
1.5,2235.753021,5.793519736,94.99020198,16.53936958,Very High
2,28452.67061,6.971015352,76.53698271,24.28725826,Very High
1,1523.439052,4.836258847,43.35368379,42.32671667,Very High
2,432151.3231,7.277566809,90.3150751,29.83965756,Very High
1.5,156.5541755,3.237388906,3.576452154,23.1946649,Very High
1,6582.277716,4.4,-69.02813464,16.86374293,Very High
1,45546.26746,6.735850595,82.16855252,16.75891264,Very High
1,1986.605993,5.475477234,71.29518163,29.28137874,Very High
1,221654.446,7.508149003,-4.606599405,-1.795825727,Very High
2,72379.75718,6.29129006,34.65268894,7.75482892,Very High
1,12462.50126,4.764959132,8.973169205,2.752721302,Very High
1,317.6717196,4.801275351,84.67934903,30.79651368,Very High
2,75747.71756,7.511320254,-80.1622061,39.63342837,Very High
2,4898.460226,6.475654159,90.31176583,26.45203487,Very High
1,2260.683695,6.074919829,22.37451536,5.040675821,Very High
1.5,11144.88528,5.3,18.49756058,16.07130484,Very High
1,301270.3009,6.253146057,22.23503285,16.12723623,Very High
1,291356.7408,7.022347149,93.50139016,18.50243838,Very High
1,1837.234419,5.903314755,22.34477744,23.89891122,Very High
1,1389.421861,4.73783087,-31.05277288,8.586556309,Very High
2,54.36871321,4.489751793,-33.66221117,35.30175518,Very High
1,2022.763212,4.841935477,15.19254871,15.43327199,Very High
1,2477.789273,4.661562349,121.6718052,24.98163895,Very High
1,219356.2219,6.096649588,79.22375272,30.64076779,Very High
1,63833.10782,6.111233229,78.98255591,31.43229099,Very High
2,222857.319,6.628707533,51.54574575,41.18505484,Very High
1,2869.059348,4.260426257,22.27034795,52.76215145,Very High
1,430640.33,7.013239689,116.2212868,27.50549316,Very High
1,8909.242772,4.445444692,-70.36945246,43.93027172,Very High
1,213314.1367,5.9,89.54966183,29.1834887,Very High
1,62602.26334,5.718561322,-55.09573666,16.72345594,Very High
1.5,9462.971403,6.055230069,-11.73078703,19.11093558,Very High
2,69171.86982,6,-75.31997295,13.27444291,Very High
1,1424.20013,4.631956692,-36.33739964,30.01869254,Very High
1.5,5637.015354,5.401539211,39.92386344,0.045573907,Very High
1,38041.42507,5.971427768,64.94918061,9.021328731,Very High
1.5,548986.4646,6.832739245,8.834248469,31.68792989,Very High
1.5,17033.04032,6.29946114,45.40791759,3.373859429,Very High
2,17343.48038,6.73903869,111.189707,23.04702468,Very High
1,32543.60884,6.371890805,12.85882907,21.7099029,Very High
1,4284.679724,4.756733444,14.6401218,15.24757004,Very High
1.5,208684.0276,6.401680389,76.58063157,37.17322568,Very High
2,22599.93573,5.853198982,107.8298266,3.388789782,Very High
2,22677.64427,5.692292551,94.52957379,0.68171585,Very High
1,72151.502,6.082634081,95.66875639,30.88350273,Very High
2,72613.33306,6.999600788,74.66932851,17.92204611,Very High
1,594560.9699,7.058758844,54.42628018,22.56936107,Very High
1,323.2016766,4.67932843,118.5173638,11.55709132,Very High
1,56468.70797,5.700781678,96.13244909,32.45047367,Very High
1,5725.72446,6.234457848,92.19395147,29.47867687,Very High
1.5,142993.7024,6.215729396,94.24676846,21.07608013,Very High
1,122.3940052,2.588070148,139.8847124,-35.99813449,Very High
2,1407056.355,8.200718503,129.7789025,-0.117896066,Very High
2,150963.9699,7.161616611,106.1467431,34.13565347,Very High
2,13394.79242,6.328507962,-47.16173231,-22.50073781,Very High
2,82817.80476,6.845888618,23.61094817,-14.10201018,Very High
1.5,21916.33041,7.518473144,20.77030172,-2.401833903,Very High
1,11389.70325,5.455902472,6.669395046,20.2671818,Very High
1,174610.0184,5.9,119.3710999,28.11303522,Very High
1,13692.62693,5.957536829,42.43295984,40.90852697,Very High
1,7505.257082,4.526064641,-72.19770845,9.6011232,Very High
1,35318.47247,6.911917419,112.8616652,4.218767036,Very High
1.5,17166.35977,5.948282707,73.58017702,25.11517632,Very High
2,130349.5509,7.074646085,54.09577938,26.25372746,Very High
2,5399.460432,6.247659863,58.27157644,16.01286806,Very High
2,129639.0482,7.250550112,74.62762933,29.68290297,Very High
2,45420.38543,6.133391209,91.50610827,30.10152793,Very High
1,2667.231373,5.067957709,124.9401246,12.83820356,Very High
2,5570.168413,6.739484039,81.86711023,-2.161615183,Very High
1,16037.52908,5.814356731,-67.0095589,-15.24105657,Very High
2,72964.67301,6.295134482,-2.173720779,10.26005614,Very High
1,2527.227549,4.78091758,121.9850465,21.27861857,Very High
1.5,477.5307444,4.014803994,132.4143077,5.415103488,Very High
1,12434.10243,4.771610288,33.1994676,-0.170859317,Very High
1.5,124153.6351,6.29889672,17.7982608,14.73026862,Very High
1.5,503.4881591,4.635122341,105.878754,-2.075205969,Very High
1,18241.73509,5.583294285,121.1308656,-9.590088154,Very High
1,8188.886806,5.387545439,-20.74948953,32.04668672,Very High
2,5384.100241,6.541280088,-0.640707558,3.42336881,Very High
1,1406.023797,4.841869323,-2.563923274,4.275319857,Very High
1,6050.9616,4.450569674,71.85073469,30.22543714,Very High
1,35484.89954,6.906204142,113.4013233,4.691731245,Very High
2,2343.19467,4.142693407,128.6886428,42.84940983,Very High
1,479054.9227,7.17045366,80.23909885,21.24545887,Very High
1.5,5358.248956,5.224564993,67.13903291,6.235431982,Very High
1.5,9631.732538,6.541443567,15.55479938,9.584609159,Very High
1,38.54274401,3.945355827,-32.07713522,28.90021627,Very High
1,11964.94684,4.724125388,124.0644782,34.68950337,Very High
1.5,112610.8425,6.685391545,72.1449463,32.7458445,Very High
2,75597.93282,7.452988473,-72.22194789,39.50899501,Very High
1,11277.84159,5.355934138,112.7860528,26.28708206,Very High
1,4619.550887,5.41472315,98.75892841,22.72155622,Very High
1,87063.71406,6.283491956,26.48207883,26.65606162,Very High
1,16542.99931,5.118985037,-11.66033693,9.155911344,Very High
1,9867.418019,5.745585158,11.96089485,1.049667655,Very High
1,87520.1698,5.721611644,74.84391942,15.06288319,Very High
2,24844.83982,7.084216538,74.52503875,31.3052107,Very High
2,45725.23683,6.237289986,94.65167963,26.87348697,Very High
1,186956.8752,5.9,118.6548069,28.52580866,Very High
1,9753.298595,5.513124219,7.936078121,2.057981065,Very High
1,7757.077457,5.822277821,68.71386234,20.01357277,Very High
1,5692.447546,6.513701354,88.07985568,23.42289582,Very High
2,5397.414133,7.022157467,16.65933703,3.886485785,Very High
2,68195.64351,6,-30.1460592,10.29992408,Very High
1,5760.530639,5.847906595,100.0022868,31.2779441,Very High
1.5,933.0624916,4.3874064,-0.933070211,6.139975077,Very High
1.5,9549.430909,6.289608524,20.90069556,10.01028787,Very High
1,66386.27015,5.9693884,140.9700615,-2.687132997,Very High
1.5,13829.96826,6.486375579,33.43505059,5.907743685,Very High
1,2854.329268,4.859293155,92.27776263,34.05063907,Very High
1,63515.37006,5.954731803,18.26249534,19.80933431,Very High
1,60158.00339,5.353730643,76.20733931,22.74544234,Very High
2,416.3704612,6.085762692,112.9259773,-7.24009874,Very High
1.5,13642.62733,6.668173734,10.22799603,-10.04472898,Very High
1.5,531.0115521,4.17454145,103.7051193,-0.423926751,Very High
1.5,2256.567722,4.428631048,128.8239912,40.5877069,Very High
1,14351.09298,5.481359337,-61.3261144,47.74548561,Very High
1,2823.147834,4.164708801,72.90503326,5.519172914,Very High
1,430612.8857,6.916803531,16.45980506,35.12310127,Very High
1,725.7897239,3.032314197,51.73231212,34.08405189,Very High
1,1502.534774,4.817708226,55.32285384,43.49034524,Very High
1,12343.60565,4.429527257,15.12882464,2.805266368,Very High
1,1941.519685,4.804327957,-57.99420646,2.608054387,Very High
2,48373.05192,6.319871945,62.57595871,25.86072582,Very High
1,62.33237235,2.189940601,-67.19726148,35.84850219,Very High
1.5,67601.7997,6.126145497,-34.11757658,18.8870494,Very High
1,13672.90883,5.564923685,30.00184617,43.64352367,Very High
1,32955.94346,5.60277079,-47.31611344,21.73383358,Very High
2,1276846.052,8.029089701,127.5208809,-16.01505164,Very High
1,3626.958749,4.32967593,-37.6330495,-8.191898818,Very High
1,71958.20394,6.339254214,91.15848983,29.44405707,Very High
1,64385.80081,5.774282064,125.6071716,5.759550714,Very High
2,3467.491588,5.224913798,137.8709084,-5.23357928,Very High
1,735.6569529,3.592347216,68.26527097,9.399167748,Very High
1,32990.64267,7.092243428,82.30572924,18.69186873,Very High
1,16633.85934,4.865461453,7.806527784,24.46507379,Very High
1.5,11378.75814,5.131639512,47.09796476,22.05133575,Very High
1.5,5639.832908,5.865130508,23.90681596,22.87523555,Very High
