Dis Mag Value,Latitude,Longitude,Affected
5,34.54343396,47.78809817,High
7,13.18338575,-88.19955479,High
7,11.56855555,-86.79514487,High
6,37.9130174,66.14529493,High
8,-15.75,-72.75,High
5,32.2302615,50.23364412,High
8,36.7729425,136.0815491,High
5,33.48904096,48.85497074,High
7,38.01196881,141.0534978,High
6,29.08575111,56.61794092,High
7,11.55470359,123.8018456,High
7,6.429109343,-82.02031389,High
8,40.90436595,142.1626732,High
7,18.74038041,-97.18298822,High
6,18.22,-94.416,High
6,28.1212264,54.56612349,High
7,27.19177411,-109.0082328,High
7,-5.071346201,106.8933895,High
5,40.72996552,30.15238885,High
6,40.01196256,15.930363,High
6,-5.038917792,147.9941604,High
6,23.24041515,100.1115004,High
5,39.08245819,42.48099298,High
7,14.38999024,121.9407757,High
5,8.990740514,84.78447451,High
6,25.08884985,102.4587743,High
6,40.71431205,30.67100714,High
8,5.307125605,91.61310746,High
6,41.98993871,19.46083193,High
5,37.02223363,36.72524045,High
7,13.12600832,-88.39614679,High
7,18.69643562,-96.94932321,High
4,38.91129306,70.49639554,High
6,22.80730229,97.79558871,High
6,42.01822659,17.54949887,High
7,33.39265053,131.702195,High
7,29.94811065,101.8726451,High
5,1.796669131,-77.68761842,High
5,17.84810644,-93.95362513,High
5,44.04995423,15.62295574,High
7,10.12503963,93.93880777,High
5,35.50132494,50.83097807,High
6,40.92558768,19.55433432,High
5,34.22393068,49.69763398,High
6,18.03667908,-98.62533031,High
6,12.49936505,86.65552257,High
7,13.02526448,-88.0980978,High
6,41.49250248,20.48722826,High
6,28.13633305,103.5674964,High
6,37.69932872,27.14155101,High
6,40.35131721,19.89191628,High
6,24.298889,97.02517735,High
6,37.84289441,21.10790686,High
5,35.0104907,57.52173783,High
7,6.377448933,87.08697382,High
8,39.50177244,140.1569164,High
6,18.1248272,-96.60131382,High
5,35.32194569,73.51946591,High
7,28.0372588,165.9473103,High
7,5.06020598,-79.83087803,High
6,-27.12315443,-69.83122585,High
7,6.341426495,97.33173885,High
7,13.03646967,-88.36336372,High
7,35.06207178,-118.8186941,High
7,6.004044871,90.09989905,High
6,36.63053126,71.14222526,High
7,29.91916373,101.9131708,High
7,35.70194985,-121.0274547,High
5,10.78485564,87.17034146,High
5,34.94859804,55.7279382,High
6,43.56211195,23.30983588,High
6,39.4771667,28.95550267,High
6,-31.28551541,-68.73556303,High
5,30.36311158,52.11672536,High
6,26.18555459,99.61675795,High
7,18.86654272,-102.3835185,High
7,10.7577507,122.7822477,High
7,20.69384176,-102.8537497,High
6,40.46129,20.06967733,High
7,18.76807537,-97.58977332,High
6,-24.71457857,-69.89726652,High
5,23.17317845,50.66505007,High
5,5.242174377,-75.10609737,High
7,23.34959302,-97.31553916,High
7,32.64756637,164.9437378,High
7,18.51281003,-95.97294162,High
5,38.28504921,44.58815288,High
6,18.22,-94.416,High
7,28.87919966,151.8029164,High
6,-13.5661375,-72.02204583,High
6,35.57964185,74.37240862,High
5,36.23579067,54.65005213,High
5,20.45198619,33.10967342,High
6,42.53767425,-1.460620482,High
6,39.07498545,14.33456336,High
5,47.35278782,142.2589178,High
7,2.26459546,-78.43334695,High
6,37.76881692,71.23056229,High
6,41.08654972,19.89613026,High
6,11.2411531,73.22179744,High
5,38.48775533,70.70865698,High
6,41.32273265,20.68295051,High
6,40.702464,30.6869762,High
7,13.63836354,123.0002114,High
6,-5.64081028,124.9166768,High
5,36.1738289,62.70279728,High
5,36.72545458,45.22784154,High
6,10.26263776,-72.48674445,High
7,15.07724591,121.6593484,High
6,39.83156891,71.39064282,High
6,33.42478303,124.0403929,High
5,36.75322282,36.09409969,High
6,18.45491206,-95.66508414,High
5,37.90193334,70.83116913,High
7,40.64087244,21.15081511,High
6,18.57087387,-95.27766525,High
6,29.90293565,56.8532907,High
5,6.89198859,-73.75232372,High
5,9.575016893,83.53369585,High
6,33.38582496,123.5013078,High
5,-1.059199318,-76.7189244,High
9,-15.60330108,-72.81203888,High
6,13.14298427,-88.54266719,High
7,17.17313099,167.3896421,High
5,37.70145533,69.68179516,High
7,13.03738564,-88.38504769,High
6,-6.181460963,144.9631876,High
6,-7.390822748,111.5826145,High
7,12.22626881,121.4214607,High
5,39.88708549,28.95930992,High
6,39.70389982,21.21268934,High
5,35.64948028,-104.14088,High
7,10.25104464,123.1858525,High
6,11.487251,89.01051134,High
5,39.24634368,28.23020095,High
5,40.51443941,29.90972281,High
6,24.26010862,97.27475724,High
7,7.181957083,98.22551672,High
6,15.30834247,101.6245469,High
7,5.291467747,-81.56014426,High
6,9.529192409,160.494216,High
6,38.960348,28.93237494,High
7,26.80548175,82.17149508,High
6,4.519302868,123.6723787,High
5,0.774583834,-78.44630153,High
6,24.27071182,101.8046195,High
6,35.72576888,57.51172018,High
5,38.06489682,131.003146,High
7,2.88152203,-78.01964913,High
6,28.08782633,54.54790527,High
8,18.85656657,-97.43482547,High
6,-8.038883193,116.6836849,High
6,62.58206582,-19.49990577,High
7,35.2252978,-119.7548938,High
6,-4.718396087,147.2675485,High
5,37.26324425,34.55674531,High
6,13.84858604,93.03558866,High
6,40.1896691,20.16529433,High
6,40.76452688,21.10160484,High
6,34.31664222,127.7068248,High
7,7.277722265,99.07826676,High
6,18.22,-94.416,High
6,37.73224048,21.310905,High
5,-13.24799304,-72.09558885,High
7,8.41201645,123.3888973,High
5,40.0487711,71.38890863,High
7,23.26795511,98.62044892,High
6,58.26070963,-10.29767544,High
8,37.8663343,137.6909342,High
6,35.92586791,57.40715678,High
6,27.08600909,-96.89188491,High
7,38.75482368,141.8785886,High
6,-37.29661233,-72.82315527,High
7,28.41272703,85.70298083,High
5,37.37492602,47.18966851,High
7,32.18315723,148.2113055,High
7,19.29215117,-102.6531364,High
7,17.78064006,167.7469502,High
7,13.42394358,123.3024414,High
6,38.30369928,72.5796672,High
6,28.45362207,92.95357633,High
6,29.15216281,56.74748816,High
7,-0.221223363,154.9614021,High
8,36.73536408,136.0262367,High
7,34.97535139,-118.9681052,High
7,23.35028129,97.79718707,High
5,10.74933113,69.68394366,High
7,11.7201799,123.8130836,High
7,13.46779369,123.1964491,High
6,28.5132692,91.66274018,High
6,40.77893526,32.62338247,High
5,40.7125064,30.06931861,High
6,38.97281659,22.11820415,High
6,41.50064692,20.38897587,High
6,25.56743852,101.0746041,High
7,13.06384029,-88.60915281,High
6,40.70190477,30.73532378,High
7,23.88543306,-106.8863365,High
7,13.13102606,-88.91876264,High
5,33.00937163,113.3586111,High
6,40.18407126,20.25485991,High
6,18.44912672,-95.6343221,High
8,4.737331242,95.62602479,High
6,39.87237405,20.14518117,High
8,33.99133802,131.9886728,High
5,29.62378612,102.3266994,High
6,-6.628438772,119.1430666,High
5,34.59114007,48.4088185,High
7,28.84534221,92.02372623,High
7,7.255926755,98.30417235,High
6,38.11165859,21.34834257,High
7,15.76785813,119.8804746,High
5,35.49876458,47.9371232,High
6,38.46548976,27.34677719,High
5,36.6763449,56.74414695,High
5,10.99794243,78.91213983,High
5,38.90335094,42.32104656,High
6,13.11270168,-87.61270168,High
8,19.29219151,-102.2461324,High
6,30.20125861,108.6034935,High
6,22.63495502,93.88351566,High
8,33.18072863,130.9286451,High
5,35.90477283,-104.9169378,High
6,38.72193248,42.51784201,High
6,11.7250737,89.63357091,High
6,26.47996314,91.84302799,High
6,37.71896518,21.51229414,High
6,26.15584658,102.1007667,High
7,40.22705898,21.45870835,High
6,-15.35586682,-72.51943209,High
6,11.19732273,97.79502087,High
6,-33.87311256,-73.24733342,High
5,31.45063295,50.92727761,High
5,7.842117854,86.21143613,High
8,43.30320701,145.8771298,High
6,11.24836475,73.27986675,High
4,17.04616143,-92.98922745,High
6,40.79083004,32.92010551,High
6,10.84564339,70.03709226,High
6,8.6731814,100.1631312,High
8,51.4751096,158.0493767,High
6,59.95111122,-17.13213419,High
8,33.31538906,131.1047395,High
7,-11.75259839,-74.44049856,High
6,18.49648338,-95.88612885,High
8,18.98140805,-97.29098638,High
5,35.64951337,46.36670472,High
5,28.14578508,102.4873438,High
5,39.63384857,29.22776945,High
6,35.56567075,57.59538078,High
7,29.76911144,102.1196918,High
6,41.17660102,20.08735032,High
5,2.749350073,-76.38730304,High
5,34.72427832,-96.632854,High
6,40.46423216,31.10856386,High
6,30.177223,108.523386,High
6,37.49159043,33.50840957,High
7,13.55025717,123.4524601,High
6,27.7533611,-97.13699071,High
6,-36.96884089,-72.50775255,High
7,40.78336684,32.98417098,High
7,23.74821935,101.6273063,High
7,23.30923389,98.2076611,High
8,-0.200332513,100.540613,High
6,41.0568982,30.60856833,High
5,35.8506532,47.79693228,High
6,18.0840619,-97.53734792,High
7,35.02454756,-119.1864394,High
5,17.94610671,-94.07546876,High
6,6.685488483,87.64834468,High
5,35.60082627,35.64251136,High
6,26.89724891,100.7682814,High
6,31.44837487,56.38093175,High
4,39.48534604,67.86678169,High
7,3.732183927,-78.64637983,High
5,40.72881948,30.63995544,High
5,40.73427786,30.2203142,High
7,26.83368605,88.14735642,High
7,23.31692238,100.7441744,High
7,32.69970655,-117.9793081,High
7,41.2802297,20.61984034,High
5,40.747632,31.46928951,High
7,33.48077473,-117.3260686,High
6,25.13574476,102.4592126,High
7,-14.90960321,-72.46986774,High
6,0.734117907,-78.61617829,High
4,39.49284692,67.83242177,High
6,18.22268738,-94.42259957,High
6,-7.55796727,128.9230816,High
6,26.74381284,102.4742412,High
6,24.25087129,98.7550191,High
6,37.1117753,70.3769588,High
5,37.6775091,37.66383199,High
6,10.45139042,99.71272424,High
6,28.76451607,55.99131771,High
6,-8.078240525,121.3968012,High
5,23.3103871,74.35732627,High
8,-15.75,-72.75,High
5,15.50300398,-70.84211753,High
5,35.8020605,35.5,High
6,-7.415719924,132.0755747,High
6,8.360785651,-81.27874235,High
4,34.65074737,110.5466236,High
7,23.29999353,100.7095106,High
6,5.571776647,122.0580546,High
7,14.33921625,122.0123428,High
5,37.60225651,38.08606336,High
5,39.21198414,41.60351863,High
6,40.77859356,32.61078461,High
6,27.9678539,103.1685568,High
6,24.24448967,96.22882828,High
7,8.841564798,123.2870281,High
6,13.00874385,-87.70699732,High
6,28,54.5,High
4,36.99049364,124.2893759,High
6,18.17175244,-95.52383826,High
6,6.960509242,87.30667976,High
7,37.89473652,28.30949709,High
5,36.56736634,45.33055956,High
9,3.238415934,95.81137098,High
7,21.14753335,164.3095229,High
7,23.79727439,160.7945468,High
7,18.84092879,-95.94085783,High
7,42.05284293,162.6317259,High
7,40.7557283,32.29320758,High
6,26.17834866,102.9626596,High
6,-20.24933714,-72.41322472,High
8,19.2527223,-96.97838518,High
6,38.55272506,21.18603796,High
5,28.53008276,102.4909354,High
6,18.45013274,-95.63967134,High
5,40.7072905,30.269703,High
5,37.41567887,47.46486325,High
5,33.48141486,48.86041795,High
6,13.22053137,-87.72053137,High
5,39.57235216,41.61484167,High
7,14.66274028,122.5476458,High
8,28.75643722,-113.0812806,High
5,38.60930234,39.37612793,High
7,13.21376632,-88.09546201,High
7,15.04053857,121.6608578,High
7,13.11861894,121.2105706,High
6,40.78991179,32.87205018,High
7,39.53415324,142.3515484,High
5,34.17951751,48.21509666,High
7,-15.49393271,-72.60020064,High
7,13.2845446,-88.19912903,High
6,25.91102644,99.15709594,High
5,26.46092352,77.01277839,High
6,38.10547773,21.34391289,High
6,38.59049852,21.69151633,High
6,12.38014052,91.34974714,High
7,34.85258404,-120.2185638,High
7,40.64276178,143.024341,High
7,13.17258881,-89.04987811,High
7,38.25079922,141.5369838,High
5,16.8213688,71.4056294,High
7,13.93099261,123.1427971,High
5,54.77076402,-4.020003181,High
7,28.27217629,84.21376182,High
4,37.8999887,122.7345432,High
7,13.11981775,-88.88340445,High
6,40.4910403,141.7184263,High
6,39.0272353,22.13180882,High
8,-28.88911777,-73.19289161,High
7,36.46858135,137.5352568,High
7,13.28065485,123.5044103,High
6,36.94461947,3.598788587,High
7,14.94083738,121.6649573,High
7,24.25976721,102.4378036,High
7,27.18175733,166.133536,High
6,32.2206353,55.96887313,High
5,20.39026901,72.5719708,High
5,0.625387115,-77.35790546,High
6,37.00430595,3.906872817,High
5,40.70952564,30.0197693,High
6,40.73074399,30.40809612,High
7,34.05862985,133.050397,High
7,9.11723429,123.2216519,High
5,37.67703826,46.74027128,High
6,31.87835179,114.1930201,High
5,36.41168912,55.7555957,High
7,14.73615875,121.4174912,High
7,40.60348647,21.18186349,High
5,4.32163016,-75.9814069,High
5,37.18500729,35.16546156,High
5,40.7103058,30.00901669,High
9,-13.83879153,-73.55824883,High
6,10.97052914,71.04269155,High
6,28,54.5,High
5,40.70557181,30.37067764,High
6,28,54.5,High
7,18.77949878,-96.07115195,High
6,43.18569807,28.87025838,High
6,30.6884188,77.59139295,High
5,17.68354048,-94.40992818,High
5,-12.66461178,-72.31687139,High
5,40.2314526,29.62790844,High
8,4.364099673,96.81314452,High
5,34.55310707,49.86892467,High
6,41.24033009,19.88287136,High
6,39.03276738,135.4230792,High
7,18.48418848,-98.68665045,High
5,44.79135331,14.24669457,High
6,29.21633241,102.8850782,High
5,13.5508261,43.02001098,High
8,19.34929199,-99.67852362,High
6,37.79889773,27.10651746,High
5,36.29290657,45.73536833,High
7,23.85749317,101.8510574,High
5,34.50549941,47.83260838,High
5,6.551583352,-73.51341942,High
9,-15.677494,-72.70758399,High
6,31.20700997,76.39395761,High
6,-13.17960092,-72.17445095,High
5,40.72299499,30.56096931,High
5,38.76457835,42.82987939,High
6,13.00209118,-87.54950545,High
7,39.75843314,21.85617514,High
5,28.99383213,103.6908135,High
6,18.66183012,-95.5010328,High
7,26.82239644,-109.7900806,High
6,-30.89406779,-73.19129195,High
6,32.00204823,56.6829354,High
7,19.32182653,-102.8811266,High
6,41.50507723,20.38922086,High
6,-2.114262465,150.4670544,High
7,1.279620208,-79.09385039,High
5,28.36958269,78.62150541,High
6,25.08517589,102.45874,High
7,23.23347725,98.96522754,High
6,38.52284778,27.43798545,High
6,-8.174917876,121.8022201,High
6,27.98673841,95.88289142,High
6,29.53483897,55.33718489,High
7,12.67852033,-88.19332196,High
6,38.94275781,22.11068945,High
6,28.80543134,54.93932619,High
5,13.9237241,-69.04522265,High
7,20.53397194,-105.09834,High
6,-33.35664248,-69.03186352,High
6,40.01145125,29.80509916,High
5,34.34175207,49.47893135,High
6,39.09880298,41.59797171,High
5,7.911457037,-72.56798079,High
8,19.07717446,-97.18064682,High
6,38.64185003,20.69046434,High
7,40.10615731,21.55538332,High
6,-5.292987421,129.0947639,High
6,23.2529842,95.60996672,High
7,29.26097383,101.4527212,High
7,6.232173775,97.21556501,High
5,30.37682335,103.1020788,High
5,34.79041489,51.08374967,High
6,-6.304106428,123.3563535,High
6,37.55078616,38.97494322,High
6,-29.80723234,-69.1423917,High
6,18.20253662,-94.81698599,High
5,35.14391181,57.33378624,High
5,40.73177299,30.20294171,High
6,-3.816582558,142.7036876,High
7,18.5489771,-98.20588627,High
5,25.0076037,-95.32771065,High
5,3.584179085,-75.64430632,High
6,38.94641172,41.97286931,High
7,18.66506559,-96.78252116,High
6,37.93483979,27.058686,High
5,36.53952033,53.53426447,High
5,35.98651187,52.51385046,High
6,40.78616945,32.8900933,High
7,11.91228043,-87.49439904,High
5,17.46754743,-65.68310214,High
6,-0.850085661,124.2930912,High
6,-21.97514301,-72.51888631,High
6,18.06889128,-97.88568868,High
7,14.4666834,122.7071045,High
6,28.05991181,95.67095777,High
6,-4.905779278,148.0713502,High
6,13.09406014,-88.18590356,High
7,40.79638223,33.30955569,High
6,24.73664941,101.8807512,High
6,38.04759036,27.0190145,High
6,12.63884895,-70.54558557,High
7,13.08967448,-88.78831331,High
6,0.706015144,-78.73415425,High
6,41.05504623,19.82923398,High
5,32.99507254,115.4094189,High
6,30.33013963,109.0330367,High
7,11.55022267,-86.7720517,High
8,19.29976719,-98.1762715,High
6,-26.41661476,-70.01255019,High
5,-10.61658397,-73.09370953,High
6,26.28965712,100.1690463,High
6,0.516529771,-79.5296176,High
5,15.38391329,75.21892776,High
5,17.66206926,-94.35050138,High
6,25.30316732,100.2095474,High
6,31.30439669,56.30239819,High
7,28.44378722,101.9729125,High
5,47.12525506,9.914266284,High
5,36.49387063,56.27211664,High
5,40.70927068,30.0320074,High
6,-28.02522301,-69.27652069,High
6,10.91710947,78.58072771,High
6,36.18153066,36.65481584,High
6,41.56674436,20.39263102,High
4,17.38622173,-93.37936433,High
6,40.47467561,19.80380314,High
5,41.77333443,19.84905139,High
7,11.73903451,93.45598454,High
6,26.35973804,99.90840571,High
5,34.1478406,49.63012448,High
6,40.5219008,30.09729743,High
6,33.33863085,57.41198046,High
6,9.635839903,81.425345,High
5,40.70648569,30.2838594,High
5,49.22049089,6.067745044,High
7,28.51960817,101.964488,High
6,11.19026959,77.81846854,High
6,-6.961671186,126.7211714,High
6,10.58740394,79.50077801,High
7,13.20302642,-88.13226006,High
5,30.11608397,102.793904,High
7,9.575533272,122.6806263,High
6,40.82257364,19.55530454,High
6,18.114555,-96.83717942,High
5,8.942304632,-71.17920209,High
8,4.324560188,95.6740092,High
5,39.0695157,41.52847915,High
7,29.42374499,102.5978916,High
7,12.57007998,93.20737901,High
6,38.96312135,41.36806673,High
7,10.11910967,162.4918193,High
6,41.06570873,19.85187533,High
5,33.46695603,48.8707457,High
7,35.70782304,-120.7315556,High
7,38.12389897,141.2469465,High
5,37.69867609,70.87367604,High
6,55.03430206,-5.154191171,High
5,35.24477362,119.7635311,High
6,41.68654145,20.41009391,High
7,19.98236245,-104.0321749,High
5,33.83173454,48.61018961,High
5,27.92755973,101.1953936,High
6,-6.479716256,141.8489313,High
7,9.918390336,123.6907186,High
8,-15.75,-72.75,High
7,19.24342917,-103.4940142,High
7,40.79312872,33.22821792,High
6,24.47087081,77.97759649,High
7,34.35327313,132.7921382,High
6,37.55400377,27.19268386,High
5,40.45926305,29.64661236,High
6,23.79724987,92.44054688,High
6,25.36895693,102.4613921,High
5,33.38176448,48.9315968,High
6,-19.88687236,-70.80246143,High
4,37.83093238,122.0697272,High
6,-36.64630853,-72.19739123,High
9,2.579370474,93.82402212,High
5,29.44459655,102.5761797,High
5,34.79966221,58.47678709,High
5,4.67569145,-74.86049354,High
6,24.74446787,97.17659391,High
5,28.9577724,103.2455629,High
5,45.64401594,140.8526363,High
6,28.56730599,55.60662614,High
5,-13.48680902,-73.08395987,High
5,38.00290685,45.21863399,High
7,19.33871624,-101.3200114,High
6,28.47500064,81.69459266,High
6,41.08639956,20.86020033,High
8,34.16989509,132.4301261,High
6,-31.94118689,-68.58001584,High
5,34.05823544,48.85283649,High
5,15.64131602,-91.62901735,High
5,12.60667755,76.1946087,High
5,35.93547687,125.1101329,High
7,40.67858176,21.11949819,High
6,12.18989547,82.95753998,High
7,19.25218272,-103.5198066,High
6,-8.130282435,123.3833066,High
6,10.83322394,69.93708888,High
6,7.517861276,86.81297641,High
8,47.39515183,151.9017603,High
5,9.542610315,82.43862355,High
6,18.22788798,-94.43537107,High
7,10.0206141,-84.45884024,High
6,36.64092092,37.43322711,High
7,41.62425506,143.6199899,High
6,10.45264597,72.78502675,High
7,1.621735033,-78.86443547,High
6,35.33404527,57.71641858,High
8,50.29321313,156.2685137,High
5,38.31971183,43.35237314,High
5,16.24758268,-62.97032844,High
6,-7.72494149,113.7588982,High
5,33.86417769,118.6029527,High
7,15.33470348,119.9448766,High
5,27.7876799,102.483997,High
5,35.2177721,57.22973855,High
5,44.4069143,27.64475331,High
7,6.665607709,88.66345943,High
7,22.80527974,-105.5868537,High
7,34.66026715,164.2574458,High
5,36.95005484,55.3519433,High
5,47.08825096,7.663672876,High
7,33.9643626,131.5068648,High
5,4.621930869,-80.10021035,High
6,40.97322859,19.65549774,High
6,41.17390691,19.80814527,High
9,2.727187123,94.26976262,High
7,23.99282026,100.9628378,High
6,0.002268182,152.2897775,High
8,19.07164165,-100.1194016,High
6,28.6991427,54.88135057,High
5,28.81392753,53.65727429,High
7,13.07253299,-88.57936905,High
6,4.935554442,127.78698,High
5,37.0283047,35.24199073,High
5,28.2819311,-95.76751818,High
6,-7.051410838,126.5935226,High
6,18.1165819,-96.79063859,High
5,40.70730577,30.20595185,High
5,37.61063814,34.95759533,High
6,34.83911378,57.97504912,High
5,11.07896588,78.61704475,High
6,0.592946703,-79.2088178,High
5,36.71324486,53.85482185,High
6,38.27880883,21.46813537,High
5,43.17222501,138.9733992,High
6,41.10612156,19.73188675,High
6,4.796381401,122.6582322,High
5,40.74526694,31.27771009,High
6,40.78127305,32.41995611,High
5,40.74314865,31.30399698,High
7,40.74613043,32.05326083,High
6,4.327912415,128.3791421,High
6,-17.98637082,-71.89056471,High
6,18.22,-94.416,High
5,40.70915949,30.10812087,High
7,13.03078924,123.8749582,High
5,43.30666572,17.31364901,High
5,32.44584365,50.01622253,High
7,8.408961263,123.3896218,High
6,37.06040217,71.00715739,High
6,29.04299555,55.06890666,High
6,0.320309263,124.1577912,High
6,35.28186964,126.1585516,High
7,19.13029738,-96.6514803,High
6,38.68339859,22.04584965,High
6,3.347237941,121.5265473,High
5,9.552540811,82.77419156,High
6,36.63817567,34.36182433,High
5,12.27640429,69.9203034,High
6,38.87390119,42.14890457,High
5,39.09718017,41.61033936,High
8,4.409293534,93.56255427,High
6,35.65407832,35.4389501,High
7,18.70320663,-96.9853263,High
5,35.91263823,51.61692524,High
7,28.41251275,82.4707202,High
8,33.22302526,130.9839561,High
5,32.69478947,49.63910066,High
5,37.70236441,70.8729047,High
6,38.85744762,22.08936191,High
6,-2.346583228,133.2858294,High
6,37.73640438,21.24773783,High
5,40.71040589,29.97751743,High
6,40.79519484,33.22284271,High
6,31.38845543,56.34824842,High
7,15.30383266,121.6500316,High
7,34.91843589,134.79098,High
5,-2.468394915,29.50883205,High
6,10.66744537,85.84845025,High
8,36.11117173,135.2433636,High
7,8.773731201,123.2662645,High
5,32.0751357,50.39009352,High
6,41.13161456,20.69593865,High
7,13.05249798,-88.67103486,High
5,35.27359267,50.46425479,High
5,18.05037675,-94.20510759,High
5,40.7249114,30.09818776,High
9,2.933488207,94.89186268,High
5,33.82683244,49.62947065,High
6,23.15933122,95.34834917,High
5,4.01127761,35.44076024,High
5,39.78615922,28.83807679,High
7,10.15781624,122.9743144,High
6,-19.84903936,-72.71145495,High
6,41.4592912,20.50118969,High
7,26.49087818,81.60634075,High
9,-10.88554017,-74.80717692,High
7,32.01369618,-115.6656213,High
6,11.33232198,73.95590328,High
7,11.14036624,122.6191459,High
6,13.04331535,-87.81586337,High
5,33.70609652,48.69993106,High
6,13.29733793,-87.79733793,High
6,41.98159669,29.85348909,High
6,41.33141206,20.15710791,High
