Severity,Affected sq km,Magnitude (M),Centroid X,Centroid Y,displace
1,24870.34707,5.366840432,15.92983173,2.772578464,Very High
1,504.2029048,3.560703291,118.160999,10.16492068,Very High
2,405160.8459,7.131458763,128.2325737,10.5190387,Very High
1,50960.11936,5.395164569,-34.8872013,35.22339094,Very High
1.5,12737.98917,5.716966263,5.77357978,6.544009509,Very High
1,19756.63149,5.266553045,22.03181315,46.34045084,Very High
1.5,85189.9896,6.094330707,24.35622232,-5.472606696,Very High
1,85178.68822,5.600799216,22.3682184,6.68322334,Very High
1.5,894.5834382,5.026707388,-0.139747361,5.661631034,Very High
1,136.0023031,2.818229485,-50.95510889,7.98969535,Very High
1,430435.5818,6.805288146,20.75570347,21.10995662,Very High
1,27289.80858,5.855439253,35.29392782,-4.150074654,Very High
2,90407.00248,6.740791341,83.79975518,26.12655105,Very High
1,30084.78979,6.1,91.65338498,-13.03404958,Very High
1.5,5643.448277,4.845396,4.749699963,53.16201992,Very High
2,437258.8106,7.208140603,147.9522204,-26.19874431,Very High
1,26977.74486,6.434722469,15.44149332,-7.595801943,Very High
1,18059.21502,5.917471349,9.171375555,27.73993341,Very High
1,17011.65886,4.904909729,29.0728807,12.40461242,Very High
1.5,135.3907439,4.260967415,20.27213081,5.729930418,Very High
1.5,46180.12865,7.033265539,-10.83940839,13.3317055,Very High
1,54677.43219,5.010486975,115.7719328,18.28379644,Very High
1,24285.14221,5.369945331,7.47767352,-9.534347579,Very High
1,3352.456214,4.37317128,90.13870684,0.465378483,Very High
1,17159.81219,5.2,-10.96404868,16.42694301,Very High
1.5,64619.39207,6.49498559,49.93415953,15.31073489,Very High
1.5,12775.5152,5.753023143,12.07532023,5.983259116,Very High
1,7400.879647,6.57632707,16.63214938,6.191096952,Very High
1,24620.85356,5.10607689,67.24889935,10.12823086,Very High
2,64035.76299,7.314096811,-43.82568913,-20.48817609,Very High
1,333.6186994,3.881640771,38.41969805,-17.57810324,Very High
1,23414.39122,6.315673776,10.76702884,-3.259092776,Very High
1,841.217,4,-3.96448,5.9569,Very High
1,24135.24123,6.998179747,29.58248143,-14.22425077,Very High
1,27721.47309,5.358860085,71.95232358,15.8297527,Very High
1,84961.00533,6.092455382,30.81660145,-0.229952106,Very High
1,173988.4478,7.074755717,-40.73240033,-14.65513788,Very High
1.5,26238.4264,5.12771608,-38.90551066,14.27171167,Very High
1.5,360252.117,6.032486597,46.50050056,27.43157171,Very High
1,24522.9571,6.431025998,25.97118552,-16.44331702,Very High
1,569.0779222,3.752967447,38.21967025,21.2736986,Very High
1.5,6104.22147,4.428066778,-5.525358159,43.97243046,Very High
1,421.0427823,4.596842628,49.55216892,2.461546754,Very High
1,17645.37871,5.2,-68.18021615,10.1098643,Very High
1.5,25345.72747,5.189662406,-32.26962576,11.45824222,Very High
1,3376.179191,5.393425022,106.2562626,2.484937459,Very High
1.5,24550.65953,4.902205501,121.0321284,17.83716314,Very High
1.5,994532.4019,7.727862731,33.94892382,22.58049886,Very High
1,31357.06635,5.907820755,-33.2653821,33.9382719,Very High
1,6153.870938,4.846673352,162.5823376,-10.2590825,Very High
2,973914.5136,7.747006297,49.92129184,4.623279786,Very High
1.5,181215.0018,6.269257349,118.0431265,-10.27527487,Very High
1.5,138.277532,4.3611424,25.6436835,5.547821402,Very High
1,68468.73138,5.328757655,15.39737405,21.65082402,Very High
2,413.2945982,4.052711526,-70.64302712,10.71042268,Very High
2,18933.31679,6.120431443,-43.78497217,-12.01331897,Very High
1.5,10931.88809,5.545299731,9.277127413,24.70858776,Very High
1,3735.600743,4.20512095,-76.91953312,32.89061938,Very High
1,3073.188811,5.058757531,-5.65400673,-21.10040142,Very High
1,87275.86854,6.181146594,40.25803144,-9.527087747,Very High
1,330141.0002,7.005535982,96.00136383,27.90895975,Very High
1,26981.55374,6.43812101,15.45467184,-7.658008537,Very High
1,46448.74186,5.442330038,120.7879148,18.4057765,Very High
1,138205.1191,6.547226393,73.46315435,26.77531297,Very High
2,63116.35951,7.853270256,-39.63388276,-24.9272319,Very High
2,12417.61495,4.878870124,-58.32401289,24.38426269,Very High
1.5,26703.06476,5.829558553,27.64859462,6.545077737,Very High
1,87148.1603,5.505744061,47.29298401,12.36547445,Very High
1,19139.29273,4.618633362,2.737334349,36.02154435,Very High
1,13328.96331,6.771166358,70.71732819,29.18963324,Very High
1,1639.861938,5.817124471,4.074530578,9.800891128,Very High
1,21172.70733,5.444860432,7.49843896,28.18769575,Very High
2,134270.9957,7.080070661,98.09736138,19.81669,Extreme
1,18532.38009,6.025044773,138.9458211,-18.67381237,Extreme
1,14948.37104,4.7,13.50209784,17.19128072,Extreme
1,101771.7663,5.616481482,14.86340918,32.56347055,Extreme
1,35122.77133,5.705383019,15.79083123,31.59638213,Extreme
1,96.94061576,2.94804018,14.92271812,15.7667699,Extreme
1,14299.51769,5.227114132,33.98215231,37.28592481,Extreme
1,1790.363643,5.83594659,41.15455966,44.15049945,Extreme
1,83.09919759,3.802341077,-15.664955,0.992730235,Extreme
2,293522.4937,7.3,109.6474994,24.5771658,Extreme
1,265.5825202,5.32512448,-67.01968061,-5.283617488,Extreme
1.5,243351.3376,6.545776279,63.63241322,0.389041375,Extreme
1,144639.1059,5.963860924,49.22406049,24.1999743,Extreme
1,5819.954642,4.298327891,67.86509263,14.86753762,Extreme
1.5,8599.538954,5.480980619,82.82283951,20.75475721,Extreme
1,19037.99707,5.226008797,111.4769236,9.603995117,Extreme
2,282597.9145,7.3,-30.58739369,31.4748973,Extreme
1,19952.53004,7.236661458,-52.80641828,9.88341232,Extreme
1,4367.230929,5.6,75.90358323,21.59291459,Extreme
1.5,7310.379807,6.480560769,46.21103012,9.798882435,Extreme
1,4347.969665,5.375899711,2.885090855,0.224222975,Extreme
1.5,454694.693,7.246180464,27.49589876,33.52482152,Extreme
1,14988.58816,4.705598972,14.87616119,28.99290841,Extreme
1.5,3473.673285,5.129981703,22.86268324,35.07836975,Extreme
1.5,42703.08399,5.953815544,8.793896611,7.53394922,Extreme
1.5,2432.443834,5.6,18.80996629,21.95495842,Extreme
2,95826.41947,6.6008219,44.66778204,17.49543237,Extreme
1,848.8835547,4.64089659,-5.27142497,23.3347182,Extreme
1,5760.986651,4.639914838,25.65721478,18.56134614,Extreme
2,11438.85051,6.577578619,37.37157742,21.89572307,Extreme
1,2468.41709,4.767372576,22.45682651,-5.332894435,Extreme
2,11522.69138,6.166142592,16.86397697,35.85056551,Extreme
1.5,2800.283869,6.131970901,40.72635963,-6.606173013,Extreme
1,36985.14362,5.624790106,104.6460238,12.90865105,Extreme
1.5,47806.25336,6.244615431,-52.0800376,28.5976701,Extreme
1.5,8153.100411,7.321650424,-22.09363748,-13.13481082,Extreme
1.5,16387.07527,6.198803863,34.77517918,30.58137638,Extreme
2,26457.56505,7.396862232,-8.575882766,1.705731338,Extreme
1,36069.56681,5.295603696,93.28071874,-9.354727806,Extreme
1,379.2563927,3.467091574,18.89252185,-4.771746881,Extreme
1,3628.683106,4,95.06153692,10.09342772,Extreme
1,3252.129624,5.138015552,14.27467949,20.37184304,Extreme
1,45653.66127,5.62096326,18.02452774,0.451725132,Extreme
1,14609.10903,4.763205925,22.73352378,36.33472626,Extreme
1,1351.956429,4.865386323,84.6435202,24.62068243,Extreme
1,2493.324508,5.004221635,-102.4581636,33.65774979,Extreme
1.5,42027.05064,5.783362529,50.8762595,29.05041162,Extreme
2,11600.02695,6.7,21.56128054,44.9874093,Extreme
1,236.7699775,3.701099699,36.67905439,34.36549513,Extreme
2,11504.7333,6.7,18.04132251,37.66704139,Extreme
1,3234.259862,4.634583189,50.84395285,3.066020771,Extreme
1,1790.990307,4.683378719,12.61466451,32.02683126,Extreme
1,11650.68253,7.229293671,60.18631301,23.87085966,Extreme
1,849.6099201,4.389566501,-28.63736335,40.56180723,Extreme
1,448277.2891,7.07830514,100.9446176,19.41262606,Extreme
1,18074.5241,5.471359657,66.42395558,15.58587778,Extreme
1,600.0634958,3.613067297,92.5334679,-3.946120922,Extreme
2,5871.711296,4.100321826,2.297819772,15.12516026,Extreme
1,48309.49042,5.794533861,-26.37477603,25.0206526,Extreme
1,245.420953,5.584394408,-81.04753585,14.76216285,Extreme
2,135273.6932,7.947234129,-37.47087141,-19.87848187,Extreme
2,443407.9936,7.90700936,21.44374193,16.17470322,Extreme
1,843.7080952,4.458820227,12.01038131,30.34913789,Extreme
1,2785.015576,4.673362046,5.968753032,26.74930234,Extreme
1.5,3379.309719,5.464232553,94.33384237,12.51530658,Extreme
1.5,79368.62565,6.1,-68.49633333,43.67708655,Extreme
1,51977.58533,5.773995136,62.25688451,10.71799105,Extreme
1,2400.707519,5.047563011,88.00236579,34.43164109,Extreme
1.5,11461.70137,6.568198028,63.49482346,42.24653889,Extreme
1.5,3323.019324,5.103487667,80.26494085,1.186429366,Extreme
1,19105.84367,5.129412825,111.382501,2.558792046,Extreme
1,63705.72022,5.8,71.54485743,33.46345173,Extreme
1.5,27896.41146,6.588874504,36.32110957,-1.045471606,Extreme
1,1273.145682,3.760039528,-11.40073659,-1.428703442,Extreme
2,11443.40798,6.401046591,68.92344111,6.801587337,Extreme
1,129430.5866,6.461822386,83.5442208,19.90034072,Extreme
1,377.1994528,4.146840743,51.51021861,12.15851112,Extreme
1,846.5688599,4.099185513,-19.79872962,46.38527931,Extreme
1.5,2434.364577,5.191304257,33.86004119,27.7580145,Extreme
1.5,38377.90437,5.941536187,27.16280867,12.50707038,Extreme
1,7591.410133,5.509753468,-69.24836939,12.51210027,Extreme
2,8029.368124,7.279357396,-19.10852595,13.74468705,Extreme
1,25059.82196,6.2880398,11.61494091,3.248256987,Extreme
1,1317.998305,5.275604441,47.53763471,29.59292572,Extreme
1,218640.4787,6.532819275,29.17975177,15.32782525,Extreme
1,2639.70371,4.524636796,80.65547409,22.8760946,Extreme
1,1316.990976,5.422799141,62.02735467,26.12866241,Extreme
1.5,8144.53691,7.636714899,-65.11361823,-12.59690298,Extreme
1,130684.3345,6.099112647,63.53939399,25.6825514,Extreme
1.5,58684.4238,6.779301066,25.73862496,14.95487797,Extreme
1,132360.7291,6.500991493,89.64519524,25.58703082,Extreme
1,9475.188771,4.973245333,174.2201441,-16.54668047,Extreme
1,7128.409856,4.979126121,-48.68330327,2.284418239,Extreme
1.5,242551.0787,6.726374416,-46.89703461,16.68353733,Extreme
2,55364.30125,5.609146791,67.46849092,12.17820463,Extreme
1,37873.62477,5.842869676,70.64987587,21.4328376,Extreme
1,19954.68708,7.240831905,-54.16625495,9.730069335,Extreme
1.5,862.4710377,3.927923912,65.16863444,10.19795982,Extreme
1,17674.78896,5.116019771,12.94323215,37.51066054,Extreme
1,104233.5937,5.638383295,40.78510358,30.18381659,Extreme
1,2745.313461,4.385314956,57.15225807,23.39280956,Extreme
1.5,3461.897864,4.799207913,32.12964581,45.76453609,Extreme
1,26949.20073,5.704837995,-0.542491331,15.57398768,Extreme
2,1289813.282,7.646435191,-9.000060527,2.523772425,Extreme
1,7746.911693,4.668315804,-47.25644868,12.27147215,Extreme
1.5,25976.65856,5.355013088,122.3698318,7.970364143,Extreme
1,158.335795,3.585484942,120.1248053,1.763885958,Extreme
1,82659.26136,5.966339409,107.9377543,45.13577386,Extreme
1,2269.889444,3.763842486,141.8354166,22.74749311,Extreme
1,66528.9427,5.618078766,5.800428378,11.30813684,Extreme
1,9497.651031,5.597451147,150.2233255,-4.792902952,Extreme
1.5,75331.31431,5.876271698,81.96311457,17.06673852,Extreme
2,83433.93669,6.296281296,92.25500952,25.67971522,Extreme
1.5,41644.4634,6.029656813,14.00680716,7.774634064,Extreme
1,5274.64698,4.552723699,108.6429639,18.00699232,Extreme
1,12892.55972,4.510646503,119.2113866,2.605901622,Extreme
1,1731.90523,5.413898582,93.20516914,32.4500408,Extreme
1,11253.91945,6.064493627,93.36013031,30.44241557,Extreme
1.5,77471.6541,6.008362623,-3.054613758,32.32288977,Extreme
1.5,3321.344638,5.16192179,111.5976137,12.3128678,Extreme
1,9445.502898,5.566739986,-20.21088476,17.21552854,Extreme
1,11270.17988,6.424180454,107.8234318,36.15001849,Extreme
1,18009.85088,5.536763584,5.117052552,16.75351537,Extreme
1.5,5813.092761,4.844691729,39.36454703,23.4021152,Extreme
1,14400.83719,5.018425351,24.30235127,45.56815163,Extreme
1.5,305469.1195,7.218852469,-45.4127748,10.38684848,Extreme
1,45790.22193,6.05310258,19.46232963,-4.66510322,Extreme
1,82045.82138,6.084109183,16.11696388,21.49977656,Extreme
1.5,46206.41206,5.783067545,-37.39402188,27.44629901,Extreme
1.5,3544.256066,5.367677041,18.75608478,17.11632072,Extreme
2,27493.49868,7.025412526,83.19820122,32.13362933,Extreme
2,54585.85325,5.731391031,-12.45607875,17.69218655,Extreme
1.5,3352.912747,5.373968773,38.27607685,20.7220098,Extreme
2,4950.17412,5.586208397,25.39071136,14.67462066,Extreme
1,1659.305109,4.905705472,-76.89673374,7.172500584,Extreme
1.5,21618.16037,5.279718027,-22.91168111,1.844074016,Extreme
2,1016117.537,7.664464885,-34.5508273,17.3399693,Extreme
2,28573.02727,6.045770319,-35.13926784,8.438726154,Extreme
1.5,376270.5283,6.293745419,76.99870287,22.3822065,Extreme
1.5,7280.683269,5.70072608,33.13977426,32.1328732,Extreme
1.5,38414.25676,6.244754754,31.57135746,12.44545447,Extreme
1,2389.335881,4.079699131,157.1806985,-0.977378947,Extreme
1,4047.917911,4.3,-5.569878814,12.15275306,Extreme
1,113393.8157,5.85630261,93.99742261,28.78347133,Extreme
1,3915.620101,5.221560611,120.4377736,34.06109745,Extreme
1,2330.830957,4.921413745,38.70902894,19.19041881,Extreme
1.5,165624.3807,6.47647048,70.66942372,4.111066422,Extreme
1,3528.282886,4.100245126,16.48650768,-4.32660927,Extreme
1,12426.55295,4.765493783,29.75070632,32.16928274,Extreme
1,18512.47473,5.958226389,122.9607553,-17.53624217,Extreme
1,22105.16602,4.940273795,17.47022483,14.29343942,Extreme
1.5,6952.261301,5.788904397,80.68338846,-13.61786312,Extreme
1,1319.862022,4.294686653,98.87771315,19.02364074,Extreme
1,3934.125331,6.079633361,69.53719132,18.07121861,Extreme
2,608978.5644,6.991270641,110.6300587,24.89744864,Extreme
1.5,3460.518855,4.928442466,30.77660565,46.28554899,Extreme
1,3926.470198,4.373211132,-82.40959217,18.30188831,Extreme
1.5,226388.565,6.892117728,81.97441306,19.05398308,Extreme
2,232618.5426,6.893682246,23.42554764,15.628743,Extreme
1,2298.992141,3.920193122,-4.322867536,15.15449848,Extreme
1,15063.11962,5.118793319,-55.29042852,42.43729402,Extreme
1,7254.057312,4.898362919,-52.06461875,1.757602576,Extreme
1,19627.59529,5.484522263,56.92278483,37.45746923,Extreme
1,8907.024468,4.411221746,-68.44119517,43.0943407,Extreme
1.5,3521.212673,4.915204906,25.62650296,24.92374257,Extreme
2,7598.647152,6.304601583,-80.25884454,7.11832668,Extreme
1,131689.0793,6.460380473,90.73070113,25.26884937,Extreme
1.5,240999.3839,6.939198153,24.52757336,22.73859695,Extreme
1,1819.973528,3.996887767,4.142280186,22.14928417,Extreme
1,5542.563592,4.594401066,23.83417723,46.55442962,Extreme
1,7957.812313,6.243410909,-21.06666862,-1.272837393,Extreme
1,3511.531073,3.930098726,25.92405227,10.56470147,Extreme
1,14885.43218,4.711409578,15.11925368,20.21534069,Extreme
1,39775.67561,6,103.1163701,13.9747845,Extreme
1,2923.915101,5.984556298,121.1566351,17.81946046,Extreme
1,3257.384637,4.725869995,19.5802314,-1.058108614,Extreme
1,2719.896735,4.720739269,119.3423791,33.62241263,Extreme
1,18731.88361,5.494899491,155.4249608,-21.38876893,Extreme
1,790.3208068,3.97105182,-13.19402837,13.38329279,Extreme
2,134732.087,8.250800467,-38.11490719,-22.96897668,Extreme
2,21545.53485,6.262237479,-73.04282889,4.118665497,Extreme
1.5,16461.18665,6.133688582,95.48933168,44.63428476,Extreme
1,346.0600909,3.621803051,124.92603,36.77567314,Extreme
1,15925.12818,4.72921649,-10.57642728,7.383079105,Extreme
1,140.3871197,3.691292357,123.4110264,1.09558477,Extreme
2,122238.2591,6.457207742,31.46709704,44.95123528,Extreme
1,9195.191764,4.995869294,-39.65197918,29.24503167,Extreme
1.5,11394.93773,5.281635545,-40.52406409,3.714181174,Extreme
1,13870.93739,4.883422546,103.9906822,12.31293803,Extreme
2,11442.0292,6.656558518,10.01637949,30.68249249,Extreme
1,35548.22368,5.790014777,124.1692053,13.87593371,Extreme
1,402.4755368,4.571849142,91.61374347,23.88392412,Extreme
1,22455.76983,6.16327979,34.64786395,8.491411431,Extreme
1,51891.59326,6.723528242,-27.966525,-13.3722681,Extreme
1,3488.965443,5.041557547,11.95585333,13.11035616,Extreme
2,234840.9177,6.736370439,72.49207737,8.936015161,Extreme
2,5864.919704,4.118681932,2.588168644,15.13512114,Extreme
1,44092.50627,5.492498411,82.11242924,-5.035706635,Extreme
1.5,374712.9352,6.393596383,80.81911056,23.05803776,Extreme
1,327.2244298,4.197011841,7.194095969,-13.02757676,Extreme
1,248928.8016,6.615586973,-87.98765396,17.76670616,Extreme
1,63757.38505,5.8,71.71738598,33.3362688,Extreme
1,47195.62144,5.539590865,17.75159466,13.32157591,Extreme
1,1776.371199,4.974137917,-61.92942971,15.26374057,Extreme
1,461900.2331,6.917646823,97.02550311,32.04663939,Extreme
1,7596.818088,5.402806442,-71.07876775,14.08384843,Extreme
1,14468.56988,4.951350301,8.328829377,15.96940077,Extreme
1,16163.64251,5.686833133,33.17035792,4.716862964,Extreme
1.5,41925.673,5.722928764,56.97440911,32.16002091,Extreme
1,1417.275706,4.922169922,118.802319,26.12206784,Extreme
2,27600.1711,6.774871008,54.596556,29.37838074,Extreme
1,2493.771069,4.990595102,-102.1284015,33.66842521,Extreme
2,6792.295536,6.352240758,36.13345112,4.818557924,Extreme
1,401.8537663,4.319504262,85.48021536,18.53717542,Extreme
1.5,427.1126297,5.677484484,4.825917124,-2.1813829,Extreme
2,11478.42854,6.7,17.06967681,35.64633433,Extreme
1,1276.942007,3.886416289,1.254545893,6.375205171,Extreme
1,432043.0416,7.013040918,115.3822486,27.99640855,Extreme
1,5096.658459,4.292786275,86.45811482,28.7620801,Extreme
2,121875.5474,6.390922021,31.7572522,45.08848908,Extreme
2,136324.7438,8.022908741,-11.97416081,-24.73686825,Extreme
1.5,5916.318935,4.249343752,63.60840193,11.75661107,Extreme
1.5,3350.947464,5.38945263,37.27791859,22.0236405,Extreme
1,7241.033208,4.368643979,-88.03628835,10.94298696,Extreme
1,1428.362576,4.977896839,118.6163582,26.19777286,Extreme
1,473182.5231,6.690210004,37.54486144,39.41254469,Extreme
1,21870.31388,4.867316445,9.197809718,7.240822088,Extreme
1,2496.764511,4.871581323,-95.50400788,31.56611366,Extreme
1,19126.79105,5.020376646,122.3152208,-9.806556899,Extreme
1,26920.79128,6.381336295,63.72409925,24.08776683,Extreme
1,18773.89981,5.358424162,158.9172128,-21.33828823,Extreme
